host_time_s,elapsed_s,row_index,frame_number,vicon_frame_number,vicon_time_s,publish_time_us,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw
1782488707.203136444,12.123409033,3630,64028723,64028723,213429.076666667,1782488707203088,vicon_state_data,ball,1,0,-0.756201779,-0.432319592,0.839409484,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.206393003,12.126665592,3631,64028724,64028724,213429.080000000,1782488707206343,vicon_state_data,ball,1,0,-0.756201700,-0.432299833,0.839420696,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.209605694,12.129878283,3632,64028725,64028725,213429.083333333,1782488707209552,vicon_state_data,ball,1,0,-0.756245358,-0.432282995,0.839484191,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.212893963,12.133166552,3633,64028726,64028726,213429.086666667,1782488707212844,vicon_state_data,ball,1,0,-0.756164912,-0.432330985,0.839386270,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.216770887,12.137043476,3634,64028727,64028727,213429.090000000,1782488707216506,vicon_state_data,ball,1,0,-0.756202225,-0.432287457,0.839423286,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.219866037,12.140138626,3635,64028728,64028728,213429.093333333,1782488707219647,vicon_state_data,ball,1,0,-0.756212743,-0.432266374,0.839401231,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.223141193,12.143413782,3636,64028729,64028729,213429.096666667,1782488707222920,vicon_state_data,ball,1,0,-0.756241217,-0.432234678,0.839462204,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.226742744,12.147015333,3637,64028730,64028730,213429.100000000,1782488707226594,vicon_state_data,ball,1,0,-0.756255905,-0.432242640,0.839457810,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.229792356,12.150064945,3638,64028731,64028731,213429.103333333,1782488707229748,vicon_state_data,ball,1,0,-0.756277288,-0.432170867,0.839437411,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.233567715,12.153840303,3639,64028732,64028732,213429.106666667,1782488707233530,vicon_state_data,ball,1,0,-0.756229134,-0.432301606,0.839411336,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.236517668,12.156790257,3640,64028733,64028733,213429.110000000,1782488707236471,vicon_state_data,ball,1,0,-0.756238476,-0.432190082,0.839442410,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.239765406,12.160037994,3641,64028734,64028734,213429.113333333,1782488707239714,vicon_state_data,ball,1,0,-0.756196405,-0.432266462,0.839420238,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.242802143,12.163074732,3642,64028735,64028735,213429.116666667,1782488707242753,vicon_state_data,ball,1,0,-0.756239798,-0.432317728,0.839465863,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.246325254,12.166597843,3643,64028736,64028736,213429.120000000,1782488707246269,vicon_state_data,ball,1,0,-0.756201551,-0.432293221,0.839417109,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.249931812,12.170204401,3644,64028737,64028737,213429.123333333,1782488707249881,vicon_state_data,ball,1,0,-0.756287277,-0.432157856,0.839493352,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.253278732,12.173551321,3645,64028738,64028738,213429.126666667,1782488707253224,vicon_state_data,ball,1,0,-0.756238561,-0.432209613,0.839447014,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.256431103,12.176703691,3646,64028739,64028739,213429.130000000,1782488707256382,vicon_state_data,ball,1,0,-0.756206849,-0.432248876,0.839441101,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.259760380,12.180032969,3647,64028740,64028740,213429.133333333,1782488707259708,vicon_state_data,ball,1,0,-0.756248201,-0.432291039,0.839439727,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.263186693,12.183459282,3648,64028741,64028741,213429.136666667,1782488707263112,vicon_state_data,ball,1,0,-0.756172689,-0.432244451,0.839330624,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.266233921,12.186506510,3649,64028742,64028742,213429.140000000,1782488707266178,vicon_state_data,ball,1,0,-0.756163728,-0.432332510,0.839386489,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.269523144,12.189795732,3650,64028743,64028743,213429.143333333,1782488707269473,vicon_state_data,ball,1,0,-0.756248143,-0.432193251,0.839434527,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.272890568,12.193163157,3651,64028744,64028744,213429.146666667,1782488707272838,vicon_state_data,ball,1,0,-0.756195385,-0.432300735,0.839382667,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.276108742,12.196381330,3652,64028745,64028745,213429.150000000,1782488707276047,vicon_state_data,ball,1,0,-0.756264303,-0.432195269,0.839465020,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.279471636,12.199744225,3653,64028746,64028746,213429.153333333,1782488707279420,vicon_state_data,ball,1,0,-0.756283721,-0.432157774,0.839502633,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.282881260,12.203153849,3654,64028747,64028747,213429.156666667,1782488707282830,vicon_state_data,ball,1,0,-0.756238307,-0.432138691,0.839428534,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.286288500,12.206561089,3655,64028748,64028748,213429.160000000,1782488707286230,vicon_state_data,ball,1,0,-0.756177017,-0.432252779,0.839383994,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.289579153,12.209851742,3656,64028749,64028749,213429.163333333,1782488707289530,vicon_state_data,ball,1,0,-0.756176417,-0.432292983,0.839394985,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.292879343,12.213151932,3657,64028750,64028750,213429.166666667,1782488707292826,vicon_state_data,ball,1,0,-0.756233794,-0.432215475,0.839449959,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.296398401,12.216670990,3658,64028751,64028751,213429.170000000,1782488707296339,vicon_state_data,ball,1,0,-0.756190931,-0.432185976,0.839398534,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.299660444,12.219933033,3659,64028752,64028752,213429.173333333,1782488707299598,vicon_state_data,ball,1,0,-0.756208096,-0.432277039,0.839432839,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.302852631,12.223125219,3660,64028753,64028753,213429.176666667,1782488707302801,vicon_state_data,ball,1,0,-0.756202963,-0.432283304,0.839452349,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.306289196,12.226561785,3661,64028754,64028754,213429.180000000,1782488707306237,vicon_state_data,ball,1,0,-0.756238729,-0.432205539,0.839444169,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.309880257,12.230152845,3662,64028755,64028755,213429.183333333,1782488707309727,vicon_state_data,ball,1,0,-0.756191501,-0.432252205,0.839405715,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.313025236,12.233297825,3663,64028756,64028756,213429.186666667,1782488707312970,vicon_state_data,ball,1,0,-0.756219429,-0.432234223,0.839419942,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.316354752,12.236627340,3664,64028757,64028757,213429.190000000,1782488707316298,vicon_state_data,ball,1,0,-0.756167275,-0.432344234,0.839406916,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.319784164,12.240056753,3665,64028758,64028758,213429.193333333,1782488707319733,vicon_state_data,ball,1,0,-0.756201311,-0.432251591,0.839402402,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.323017359,12.243289948,3666,64028759,64028759,213429.196666667,1782488707322964,vicon_state_data,ball,1,0,-0.756159606,-0.432281187,0.839377362,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.326320648,12.246593237,3667,64028760,64028760,213429.200000000,1782488707326267,vicon_state_data,ball,1,0,-0.756225817,-0.432223390,0.839432711,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.329548359,12.249820948,3668,64028761,64028761,213429.203333333,1782488707329490,vicon_state_data,ball,1,0,-0.756221062,-0.432204475,0.839440507,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.332815886,12.253088474,3669,64028762,64028762,213429.206666667,1782488707332766,vicon_state_data,ball,1,0,-0.756210594,-0.432248369,0.839451322,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.336313963,12.256586552,3670,64028763,64028763,213429.210000000,1782488707336260,vicon_state_data,ball,1,0,-0.756281588,-0.432118725,0.839470603,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.339859724,12.260132313,3671,64028764,64028764,213429.213333333,1782488707339810,vicon_state_data,ball,1,0,-0.756211050,-0.432230459,0.839451238,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.343017578,12.263290167,3672,64028765,64028765,213429.216666667,1782488707342965,vicon_state_data,ball,1,0,-0.756179680,-0.432249590,0.839385647,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.346692085,12.266964674,3673,64028766,64028766,213429.220000000,1782488707346639,vicon_state_data,ball,1,0,-0.756209166,-0.432228321,0.839456619,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.349714518,12.269987106,3674,64028767,64028767,213429.223333333,1782488707349656,vicon_state_data,ball,1,0,-0.756205399,-0.432233255,0.839416406,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.353012800,12.273285389,3675,64028768,64028768,213429.226666667,1782488707352962,vicon_state_data,ball,1,0,-0.756212115,-0.432210881,0.839431587,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.356367826,12.276640415,3676,64028769,64028769,213429.230000000,1782488707356308,vicon_state_data,ball,1,0,-0.756230560,-0.432206714,0.839445590,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.359553337,12.279825926,3677,64028770,64028770,213429.233333333,1782488707359503,vicon_state_data,ball,1,0,-0.756205976,-0.432245582,0.839424038,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.362891674,12.283164263,3678,64028771,64028771,213429.236666667,1782488707362842,vicon_state_data,ball,1,0,-0.756178291,-0.432283411,0.839436607,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.366402864,12.286675453,3679,64028772,64028772,213429.240000000,1782488707366184,vicon_state_data,ball,1,0,-0.756191583,-0.432289739,0.839419641,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.369845390,12.290117979,3680,64028773,64028773,213429.243333333,1782488707369686,vicon_state_data,ball,1,0,-0.756175450,-0.432307422,0.839422509,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.373253584,12.293526173,3681,64028774,64028774,213429.246666667,1782488707373170,vicon_state_data,ball,1,0,-0.756172508,-0.432263689,0.839438781,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.377884626,12.298157215,3682,64028775,64028775,213429.250000000,1782488707377803,vicon_state_data,ball,1,0,-0.756214096,-0.432199766,0.839451739,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.379849911,12.300122499,3683,64028776,64028776,213429.253333333,1782488707379797,vicon_state_data,ball,1,0,-0.756173204,-0.432265061,0.839423114,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.382941008,12.303213596,3684,64028777,64028777,213429.256666667,1782488707382889,vicon_state_data,ball,1,0,-0.756166695,-0.432205265,0.839420091,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.386291981,12.306564569,3685,64028778,64028778,213429.260000000,1782488707386239,vicon_state_data,ball,1,0,-0.756162246,-0.432252885,0.839399301,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.389524698,12.309797287,3686,64028779,64028779,213429.263333333,1782488707389474,vicon_state_data,ball,1,0,-0.756209743,-0.432149798,0.839439188,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.393706560,12.313979149,3687,64028780,64028780,213429.266666667,1782488707393613,vicon_state_data,ball,1,0,-0.756180655,-0.432296262,0.839468403,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.396282196,12.316554785,3688,64028781,64028781,213429.270000000,1782488707396232,vicon_state_data,ball,1,0,-0.756186900,-0.432228110,0.839388337,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.399722576,12.319995165,3689,64028782,64028782,213429.273333333,1782488707399671,vicon_state_data,ball,1,0,-0.756254808,-0.432150673,0.839445690,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.403228521,12.323501110,3690,64028783,64028783,213429.276666667,1782488707403174,vicon_state_data,ball,1,0,-0.756225017,-0.432134735,0.839449924,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.406354904,12.326627493,3691,64028784,64028784,213429.280000000,1782488707406295,vicon_state_data,ball,1,0,-0.756180044,-0.432240318,0.839402290,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.409604311,12.329876900,3692,64028785,64028785,213429.283333333,1782488707409524,vicon_state_data,ball,1,0,-0.756182679,-0.432218411,0.839410346,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.412981033,12.333253622,3693,64028786,64028786,213429.286666667,1782488707412924,vicon_state_data,ball,1,0,-0.756190202,-0.432224192,0.839449837,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.416779995,12.337052584,3694,64028787,64028787,213429.290000000,1782488707416721,vicon_state_data,ball,1,0,-0.756266322,-0.432116164,0.839482141,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.420035124,12.340307713,3695,64028788,64028788,213429.293333333,1782488707419976,vicon_state_data,ball,1,0,-0.756201005,-0.432268212,0.839455739,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.423096180,12.343368769,3696,64028789,64028789,213429.296666667,1782488707423041,vicon_state_data,ball,1,0,-0.756212642,-0.432163351,0.839428404,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.426528454,12.346801043,3697,64028790,64028790,213429.300000000,1782488707426474,vicon_state_data,ball,1,0,-0.756220164,-0.432140453,0.839432645,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.429681301,12.349953890,3698,64028791,64028791,213429.303333333,1782488707429627,vicon_state_data,ball,1,0,-0.756236530,-0.432167519,0.839473923,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.432794333,12.353066921,3699,64028792,64028792,213429.306666667,1782488707432742,vicon_state_data,ball,1,0,-0.756157222,-0.432238174,0.839405778,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.436312437,12.356585026,3700,64028793,64028793,213429.310000000,1782488707436251,vicon_state_data,ball,1,0,-0.756198061,-0.432227703,0.839484426,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.439598560,12.359871149,3701,64028794,64028794,213429.313333333,1782488707439545,vicon_state_data,ball,1,0,-0.756218891,-0.432181423,0.839452710,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.443017244,12.363289833,3702,64028795,64028795,213429.316666667,1782488707442966,vicon_state_data,ball,1,0,-0.756216972,-0.432212445,0.839450184,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.446233034,12.366505623,3703,64028796,64028796,213429.320000000,1782488707446183,vicon_state_data,ball,1,0,-0.756216155,-0.432171000,0.839463625,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.449864149,12.370136738,3704,64028797,64028797,213429.323333333,1782488707449812,vicon_state_data,ball,1,0,-0.756202349,-0.432181491,0.839457132,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.452937126,12.373209715,3705,64028798,64028798,213429.326666667,1782488707452885,vicon_state_data,ball,1,0,-0.756197963,-0.432176533,0.839405096,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.456178427,12.376451015,3706,64028799,64028799,213429.330000000,1782488707456118,vicon_state_data,ball,1,0,-0.756114948,-0.432372757,0.839391278,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.459581375,12.379853964,3707,64028800,64028800,213429.333333333,1782488707459529,vicon_state_data,ball,1,0,-0.756208495,-0.432228607,0.839510116,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.462912798,12.383185387,3708,64028801,64028801,213429.336666667,1782488707462854,vicon_state_data,ball,1,0,-0.756256991,-0.432145016,0.839477346,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.466398478,12.386671066,3709,64028802,64028802,213429.340000000,1782488707466347,vicon_state_data,ball,1,0,-0.756211297,-0.432167818,0.839439872,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.469548464,12.389821053,3710,64028803,64028803,213429.343333333,1782488707469499,vicon_state_data,ball,1,0,-0.756173565,-0.432167733,0.839423654,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.472943306,12.393215895,3711,64028804,64028804,213429.346666667,1782488707472893,vicon_state_data,ball,1,0,-0.756199684,-0.432235359,0.839501362,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.476309776,12.396582365,3712,64028805,64028805,213429.350000000,1782488707476253,vicon_state_data,ball,1,0,-0.756171353,-0.432244736,0.839432681,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.479587078,12.399859667,3713,64028806,64028806,213429.353333333,1782488707479535,vicon_state_data,ball,1,0,-0.756182039,-0.432213809,0.839459736,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.483026981,12.403299570,3714,64028807,64028807,213429.356666667,1782488707482976,vicon_state_data,ball,1,0,-0.756187699,-0.432136230,0.839451095,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.487183332,12.407455921,3715,64028808,64028808,213429.360000000,1782488707487101,vicon_state_data,ball,1,0,-0.756207911,-0.432203771,0.839483469,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.490025997,12.410298586,3716,64028809,64028809,213429.363333333,1782488707489977,vicon_state_data,ball,1,0,-0.756223011,-0.432112783,0.839452341,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.493299484,12.413572073,3717,64028810,64028810,213429.366666667,1782488707493247,vicon_state_data,ball,1,0,-0.756118068,-0.432236460,0.839416719,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.496533394,12.416805983,3718,64028811,64028811,213429.370000000,1782488707496484,vicon_state_data,ball,1,0,-0.756172151,-0.432192042,0.839417519,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.499817610,12.420090199,3719,64028812,64028812,213429.373333333,1782488707499768,vicon_state_data,ball,1,0,-0.756254602,-0.432085003,0.839479129,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.503026247,12.423298836,3720,64028813,64028813,213429.376666667,1782488707502978,vicon_state_data,ball,1,0,-0.756182837,-0.432223986,0.839419100,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.506636858,12.426909447,3721,64028814,64028814,213429.380000000,1782488707506588,vicon_state_data,ball,1,0,-0.756137628,-0.432214701,0.839404366,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.510375977,12.430648565,3722,64028815,64028815,213429.383333333,1782488707510098,vicon_state_data,ball,1,0,-0.756152286,-0.432183543,0.839405914,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.513101339,12.433373928,3723,64028816,64028816,213429.386666667,1782488707513044,vicon_state_data,ball,1,0,-0.756161987,-0.432168783,0.839448937,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
1782488707.516310215,12.436582804,3724,64028817,64028817,213429.390000000,1782488707516257,vicon_state_data,ball,1,0,-0.756172328,-0.432106618,0.839406464,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821942291,-0.460310812,0.819489080,0.000000000,0.000000000,0.000000000,1.000000000
