host_time_s,elapsed_s,frame_number,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw,clean_segment_id
1782463486.559992552,28.724689722,8157,vicon_state_data,ball,1,0,2.981597880,-0.130666966,0.975299771,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863705241,-0.382763695,0.819804825,0.000000000,0.000000000,0.001954919,0.999998089,9
1782463486.563384056,28.728081226,8158,vicon_state_data,ball,1,0,2.980639360,-0.129320425,0.978508161,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863719209,-0.382668888,0.819830049,0.000000000,0.000000000,0.002262702,0.999997440,9
1782463486.566605091,28.731302261,8159,vicon_state_data,ball,1,0,2.979649533,-0.127828910,0.981886694,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863647709,-0.382822812,0.820006399,0.000000000,0.000000000,0.001152800,0.999999336,9
1782463486.569995165,28.734692335,8160,vicon_state_data,ball,1,0,2.978759481,-0.126503509,0.985215018,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863762174,-0.382534971,0.820001781,0.000000000,0.000000000,0.002481077,0.999996922,9
1782463486.573338270,28.738035440,8161,vicon_state_data,ball,1,0,2.977881793,-0.125145009,0.988637891,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863618705,-0.382746387,0.820067521,0.000000000,0.000000000,0.000990239,0.999999510,9
1782463486.576727152,28.741424322,8162,vicon_state_data,ball,1,0,2.977024643,-0.123802659,0.992140711,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863610431,-0.382763528,0.820057510,0.000000000,0.000000000,0.001002918,0.999999497,9
1782463486.579990387,28.744687557,8163,vicon_state_data,ball,1,0,2.976250577,-0.122658333,0.995536138,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863773469,-0.382524694,0.820077297,0.000000000,0.000000000,0.002488150,0.999996905,9
1782463486.583285093,28.747982264,8164,vicon_state_data,ball,1,0,2.975477023,-0.121217467,0.999135638,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863733735,-0.382459102,0.820047938,0.000000000,0.000000000,0.002534746,0.999996788,9
1782463486.586608648,28.751305819,8165,vicon_state_data,ball,1,0,2.974689606,-0.119999378,1.002672655,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863703494,-0.382400230,0.820015145,0.000000000,0.000000000,0.002568135,0.999996702,9
1782463486.589947701,28.754644871,8166,vicon_state_data,ball,1,0,2.973981121,-0.118621276,1.006463345,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863608053,-0.382636829,0.820141842,0.000000000,0.000000000,0.001191917,0.999999290,9
1782463486.593442917,28.758140087,8167,vicon_state_data,ball,1,0,2.973255998,-0.117505179,1.010090309,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863694306,-0.382355326,0.820032499,0.000000000,0.000000000,0.002559414,0.999996725,9
1782463486.596947432,28.761644602,8168,vicon_state_data,ball,1,0,2.972617080,-0.116457323,1.013760941,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863709191,-0.382342047,0.820060736,0.000000000,0.000000000,0.002622389,0.999996562,9
